46,"14739053000648","MT","20250813","20250813",10776,"NF","1","5405",4329.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
47,"10383027000164","MT","20250814","20250814",10778,"NF","1","5405",501.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
48,"49166311000114","MT","20250814","20250814",10780,"NF","1","5405",1565.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
49,"14739053001296","MT","20250814","20250814",10781,"NF","1","5405",963.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
50,"14739053001105","MT","20250814","20250814",10783,"NF","1","5405",1751.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
51,"14739053001024","MT","20250814","20250814",10782,"NF","1","5405",3782.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
52,"14739053000303","MT","20250814","20250814",10784,"NF","1","5405",1040.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
53,"14739053000990","MT","20250815","20250815",10786,"NF","1","5405",7474.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
54,"14739053001377","MT","20250814","20250814",10785,"NF","1","5405",5620.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
55,"14739053001377","MT","20250818","20250818",10787,"NF","1","5401",3000.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
56,"93209765057577","MT","20250818","20250818",10788,"NF","1","5401",1155.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
57,"02538763000116","MT","20250820","20250820",10790,"NF","1","5405",922.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
58,"13617688000103","MT","20250820","20250820",10791,"NF","1","5101",567.00,"101",0.00,0.00,0.00,0.00,0.00,0.00,0.00
59,"36299424000146","MT","20250820","20250820",10794,"NF","1","5405",588.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
60,"27267077000189","MT","20250820","20250820",10792,"NF","1","5405",1095.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
61,"37457634000188","MT","20250820","20250820",10793,"NF","1","5401",385.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
62,"01572937000102","MT","20250821","20250821",10795,"NF","1","5405",2483.75,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
63,"36737442000162","MT","20250819","20250819",10789,"NF","1","5405",737.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
64,"01572937000102","MT","20250821","20250821",10796,"NF","1","5401",940.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
65,"01572937000285","MT","20250821","20250821",10797,"NF","1","5405",2121.75,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
66,"01572937000285","MT","20250821","20250821",10798,"NF","1","5401",940.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
67,"13617688000103","MT","20250822","20250822",10802,"NF","1","5401",770.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
68,"08800033000128","MT","20250821","20250821",10801,"NF","1","5405",1030.00,"500",0.00,0.00,0.00,0.00,0.00,0.00,0.00
