54,"08959064000126","MT","20250814","20250814",10785,"NF","1","5405",5620.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
55,"08959064000126","MT","20250818","20250818",10787,"NF","1","5401",3000.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
56,"08959064000126","MT","20250818","20250818",10788,"NF","1","5401",1155.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
57,"08959064000126","MT","20250820","20250820",10790,"NF","1","5405",922.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
58,"08959064000126","MT","20250820","20250820",10791,"NF","1","5101",567.00,"0","101",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
59,"08959064000126","MT","20250820","20250820",10794,"NF","1","5405",588.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
60,"08959064000126","MT","20250820","20250820",10792,"NF","1","5405",1095.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
61,"08959064000126","MT","20250820","20250820",10793,"NF","1","5401",385.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
62,"08959064000126","MT","20250821","20250821",10795,"NF","1","5405",2483.75,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
63,"08959064000126","MT","20250819","20250819",10789,"NF","1","5405",737.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
64,"08959064000126","MT","20250821","20250821",10796,"NF","1","5401",940.00,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
65,"08959064000126","MT","20250821","20250821",10797,"NF","1","5405",2121.75,"0","500",0.0000,0.00,0.0000,0.00,0.00,0.00,"N",0.00,0.0000,0.00,0.00,0.00
